i sys itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_qps target_qps time joules rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c1 c1e c3 c6 c7 num_interrupts
3 linux_tuned 50 0x1700 75 56.6 61.4 84.6 110.1 119.1 152.7 599795.7 600000 20.0 2082.19 12662956 2163076947 35988448 2873512625 247021664897.0 506655063261.0 638855369152.0 1000893681.0 6043638.0 357410.0 492.0 0.0 3678.0 6192566
4 linux_tuned 50 0x1700 75 56.8 61.6 84.9 110.2 118.2 151.9 599722.7 600000 20.0 2082.51 12660693 2161326163 35983383 2869377327 247158870126.0 507115531008.0 639435493301.0 999666956.0 6064615.0 342994.0 523.0 0.0 3734.0 6192261
0 linux_tuned 50 0x1700 55 56.6 61.5 84.7 110.4 119.1 152.4 600338.3 600000 20.0 2082.62 12675327 2163952054 36023793 2882206490 247127298382.0 507539766997.0 640018328051.0 1012037832.0 6012725.0 358967.0 469.0 0.0 3803.0 6192203
1 linux_tuned 50 0x1700 55 56.8 61.6 85.0 110.6 119.2 155.5 599822.0 600000 20.0 2084.98 12661133 2162790046 35995212 2876233557 246853004474.0 508954935169.0 641785823705.0 1033817700.0 6019388.0 345232.0 488.0 0.0 4262.0 6192501
2 linux_tuned 50 0x1700 55 57.2 62.0 85.5 111.2 120.3 155.7 600042.5 600000 20.0 2084.3 12667997 2164420371 36006803 2878687164 246666889297.0 508625737772.0 641359708087.0 1038864374.0 5972830.0 363648.0 447.0 0.0 4270.0 6192239
3 linux_tuned 50 0x1700 55 56.4 61.2 84.4 110.2 118.6 153.7 600049.5 600000 20.0 2084.04 12668852 2164100667 36005703 2882120847 247189295211.0 507627949986.0 640101533662.0 1008444383.0 6064314.0 342921.0 454.0 0.0 3890.0 6192398
4 linux_tuned 50 0x1700 55 56.8 61.6 85.0 110.2 118.3 153.0 599987.6 600000 20.0 2183.38 12668497 2164755127 36003245 2880901725 247035455638.0 508030047489.0 640632868472.0 1018296642.0 6018203.0 355071.0 504.0 0.0 4281.0 6192528
1 linux_tuned 100 0x1700 135 54.7 60.7 103.8 144.0 152.3 169.4 199963.3 200000 20.0 1614.3 4904854 765799072 12063765 958119008 98914010358.0 203198730879.0 268159959959.0 248904709.0 984475.0 2927887.0 201706.0 0.0 495227.0 3009006
1 linux_tuned 100 0x1700 95 54.3 60.6 103.2 144.2 152.4 169.3 199971.8 200000 20.0 1614.53 4901664 765660960 12065678 960548191 99088141036.0 203719876697.0 268549622287.0 252537676.0 1007652.0 2930477.0 199323.0 0.0 491417.0 3010089
1 linux_tuned 100 0x1700 75 54.8 60.8 102.9 144.1 152.1 169.0 200007.6 200000 20.0 1618.92 4909096 767686477 12067964 963894534 99536529082.0 205003998173.0 268686101043.0 261597726.0 1083192.0 2959366.0 201604.0 0.0 488763.0 3012130
1 linux_tuned 100 0x1700 55 56.1 62.2 105.2 145.9 153.2 170.4 199863.8 200000 20.0 1618.35 4909617 766065208 12057990 958069537 99150058644.0 204302172743.0 268796583010.0 260951916.0 1026919.0 2941027.0 201736.0 0.0 490890.0 3011621
1 linux_tuned 100 0x1700 135 60.9 67.8 108.1 147.3 153.9 169.2 399967.5 400000 20.0 1815.83 8475987 1443791316 24010019 1919531033 169697475288.0 323904511789.0 409973332862.0 442807895.0 2221632.0 2697017.0 75257.0 0.0 199906.0 3117344
1 linux_tuned 100 0x1700 95 60.1 67.4 107.6 146.5 153.3 168.8 399825.9 400000 20.0 1814.87 8473186 1443318891 24001153 1915651475 169253882919.0 322614398858.0 408425202430.0 437237835.0 2170257.0 2705132.0 75579.0 0.0 202998.0 3117254
1 linux_tuned 100 0x1700 75 59.7 66.5 106.7 145.6 152.9 168.7 400081.9 400000 20.0 1814.23 8480474 1443971540 24016683 1920012376 169150804810.0 322169186619.0 408106017497.0 435594706.0 2140294.0 2715843.0 76923.0 0.0 202206.0 3117259
1 linux_tuned 100 0x1700 55 59.8 66.6 107.0 146.1 153.2 169.0 400421.3 400000 20.0 1815.87 8482089 1445749276 24036715 1921781528 169330646789.0 322741856816.0 408651528928.0 438802785.0 2182501.0 2703395.0 75801.0 0.0 202746.0 3117369
1 linux_tuned 100 0x1700 135 66.5 74.6 114.6 153.8 164.7 188.8 599849.2 600000 20.0 2010.38 12677739 2162182409 35862902 2874411995 238577630134.0 454712453699.0 573428879734.0 859143363.0 3699697.0 1411672.0 15338.0 0.0 24567.0 3124129
1 linux_tuned 100 0x1700 95 65.2 73.5 113.4 152.9 163.4 188.0 599893.6 600000 20.0 2006.41 12683523 2163595128 35866334 2881997510 238250920268.0 452086600040.0 570121241524.0 845386560.0 3605118.0 1472367.0 16184.0 0.0 26721.0 3124131
1 linux_tuned 100 0x1700 75 65.5 73.6 113.8 153.4 164.1 189.2 600074.1 600000 20.0 2008.52 12682033 2163010686 35875997 2874244809 238357355685.0 453160114110.0 571463968784.0 856390657.0 3621077.0 1458185.0 15870.0 0.0 26074.0 3124086
1 linux_tuned 100 0x1700 55 64.9 73.0 112.8 152.5 162.8 186.6 599666.7 600000 20.0 2006.54 12672700 2161342035 35851467 2874457067 238173717013.0 452556823249.0 570808201006.0 861841013.0 3598950.0 1467340.0 16539.0 0.0 27408.0 3124039
1 linux_tuned 200 0x1700 135 69.5 82.3 163.6 240.6 251.0 275.3 199805.7 200000 20.0 1562.82 4659014 749100208 12023641 957778619 90765162348.0 184643362139.0 250745110451.0 230962772.0 355551.0 1644648.0 322425.0 0.0 795928.0 1558627
1 linux_tuned 200 0x1700 95 71.4 83.4 164.6 241.9 253.2 276.3 200210.6 200000 20.0 1562.64 4660989 751522594 12049797 961017027 90793286010.0 185103386549.0 251311725878.0 233447540.0 362875.0 1642592.0 324352.0 0.0 794972.0 1559237
1 linux_tuned 200 0x1700 75 69.0 80.7 161.7 240.0 250.3 275.1 200078.6 200000 20.0 1567.82 4662512 749945998 12040693 957256542 91409339225.0 186804008541.0 252255074476.0 241772346.0 399295.0 1729236.0 323932.0 0.0 788152.0 1558322
1 linux_tuned 200 0x1700 55 70.0 81.9 163.1 241.3 251.6 275.8 199982.4 200000 20.0 1566.06 4663606 750818294 12038687 963525930 91232108711.0 186064093099.0 251247189423.0 240946015.0 393272.0 1709823.0 324884.0 0.0 792889.0 1558634
1 linux_tuned 200 0x1700 135 74.4 87.0 167.6 243.4 257.3 285.2 400146.1 400000 20.0 1754.81 8466655 1444139728 23902371 1924481203 159701238071.0 292756550168.0 378206707458.0 439573545.0 891447.0 2005143.0 203307.0 0.0 498583.0 1562699
1 linux_tuned 200 0x1700 95 74.7 87.0 167.3 243.7 258.4 289.4 399798.6 400000 20.0 1749.61 8459207 1441457337 23876709 1916699649 158910941141.0 288919874629.0 374461068705.0 418672994.0 848631.0 1869004.0 221115.0 0.0 546049.0 1562719
1 linux_tuned 200 0x1700 75 73.3 85.3 164.5 241.0 252.8 280.9 400216.8 400000 20.0 1756.78 8470107 1445225866 23904912 1925678843 160194531207.0 290928886059.0 373885557673.0 420154421.0 906469.0 1997474.0 213421.0 0.0 520920.0 1562760
1 linux_tuned 200 0x1700 55 74.6 87.1 168.7 243.3 257.2 284.2 400126.5 400000 20.0 1750.02 8462542 1443492923 23895233 1921236722 158891926994.0 289954654798.0 374550144583.0 428944266.0 792726.0 1838181.0 228129.0 0.0 561333.0 1562707
1 linux_tuned 200 0x1700 135 76.4 90.6 169.3 245.2 263.5 298.8 599908.6 600000 20.0 1935.98 12737904 2168027207 35604870 2878180814 226524469985.0 406409397326.0 517774314445.0 826537261.0 1747493.0 1542795.0 120846.0 0.0 219002.0 1562805
1 linux_tuned 200 0x1700 95 78.8 93.6 173.2 248.5 267.9 302.8 599821.9 600000 20.0 1913.49 12725521 2165127159 35569019 2872654319 222867879601.0 391597311468.0 500857073182.0 734761089.0 1148831.0 1558444.0 166548.0 0.0 302189.0 1562815
1 linux_tuned 200 0x1700 75 78.9 94.2 172.2 247.9 266.9 300.8 600114.7 600000 20.0 1920.57 12736153 2167931305 35591021 2879562542 223522204337.0 396698080358.0 505305857680.0 784153894.0 1296613.0 1426600.0 173111.0 0.0 312755.0 1562809
1 linux_tuned 200 0x1700 55 75.0 88.2 167.0 242.7 259.4 295.3 599880.7 600000 20.0 1946.53 12743449 2167573792 35626754 2880594161 228651131106.0 410956018060.0 519432773898.0 848012355.0 2043120.0 1518348.0 114991.0 0.0 197860.0 1562813
1 linux_tuned 300 0x1700 135 81.9 100.5 219.5 335.0 355.3 386.5 199963.8 200000 20.0 1537.23 4552829 743473820 12007922 963323021 89447662936.0 178792240664.0 246020197349.0 232021015.0 232590.0 1220347.0 331392.0 0.0 851258.0 1041232
1 linux_tuned 300 0x1700 95 80.8 98.5 217.7 334.6 354.7 383.9 200052.1 200000 20.0 1540.0 4552660 742772823 12012600 958212489 89450905582.0 178664642941.0 244542466998.0 233924710.0 244585.0 1218781.0 335165.0 0.0 856987.0 1040680
1 linux_tuned 300 0x1700 75 81.6 99.3 220.7 334.8 355.4 387.2 200200.8 200000 20.0 1533.29 4554077 744046831 12022498 960757191 89268016888.0 179159697572.0 246669974220.0 233079082.0 225007.0 1201917.0 331330.0 0.0 850479.0 1040572
1 linux_tuned 300 0x1700 55 80.0 99.2 220.0 334.2 354.3 383.2 200305.3 200000 20.0 1539.14 4558705 743955013 12029156 963953002 89805174575.0 179176421701.0 245147285198.0 235024950.0 257363.0 1232556.0 333225.0 0.0 851761.0 1040609
1 linux_tuned 300 0x1700 135 87.0 106.7 225.1 336.5 358.3 394.9 399955.6 400000 20.0 1705.24 8465959 1442714468 23753351 1918947202 155341595832.0 277457817635.0 360660149984.0 447830112.0 348431.0 1235060.0 268201.0 0.0 686918.0 1041857
1 linux_tuned 300 0x1700 95 101.4 121.6 241.1 352.7 373.6 408.1 400038.0 400000 20.0 1652.09 8456561 1443250771 23713341 1918207332 149819613457.0 271846255774.0 366136854330.0 476122013.0 127981.0 621125.0 242902.0 0.0 727905.0 1041868
1 linux_tuned 300 0x1700 75 89.5 109.3 226.5 340.6 361.7 400.7 400090.8 400000 20.0 1694.28 8469307 1444563704 23757814 1921835017 153940765321.0 277922248336.0 362189466202.0 489332700.0 343516.0 886153.0 299766.0 0.0 749724.0 1041890
1 linux_tuned 300 0x1700 55 98.0 118.9 235.9 349.1 368.1 404.7 399942.9 400000 20.0 1671.61 8460374 1443409523 23720192 1922739707 151468168719.0 274758601408.0 367141770247.0 497010752.0 245418.0 696443.0 255693.0 0.0 722307.0 1041870
1 linux_tuned 300 0x1700 135 116.8 139.6 253.3 360.7 386.0 433.8 600357.0 600000 20.0 1817.8 12761143 2170180879 35166689 2877168991 212409164180.0 363570752839.0 486012481262.0 702035328.0 74204.0 619696.0 244145.0 0.0 547717.0 1041904
1 linux_tuned 300 0x1700 95 115.9 138.3 251.9 358.7 382.8 430.8 600282.0 600000 20.0 1821.22 12758285 2168813359 35162960 2874240111 212269465517.0 359442280491.0 469285864394.0 688700868.0 106730.0 633873.0 232953.0 0.0 541250.0 1041882
1 linux_tuned 300 0x1700 75 117.6 139.3 253.5 361.6 387.2 434.9 599686.5 600000 20.0 1818.47 12750764 2168741046 35125832 2874688030 212469698818.0 363165736094.0 486189623876.0 694218584.0 89192.0 643483.0 239713.0 0.0 541241.0 1041859
1 linux_tuned 300 0x1700 55 119.9 141.4 253.4 361.4 386.8 433.8 599527.2 600000 20.0 1808.14 12743494 2165604629 35111057 2870723731 210965105108.0 358699935079.0 475466450766.0 692767016.0 49225.0 536850.0 232770.0 0.0 544400.0 1041871
1 linux_tuned 350 0x1700 135 86.4 106.3 246.5 380.9 399.6 437.0 199987.4 200000 20.0 1519.78 4516789 741237166 11997017 960329702 87073308461.0 172936721605.0 237965157349.0 224388807.0 178640.0 1061422.0 319236.0 0.0 850920.0 892838
1 linux_tuned 350 0x1700 95 87.2 107.9 247.4 382.0 400.5 437.7 200043.3 200000 20.0 1509.35 4514623 740809641 11995855 961595756 86474302289.0 170073844504.0 233096340476.0 219248656.0 178632.0 935440.0 302046.0 0.0 846772.0 892818
1 linux_tuned 350 0x1700 75 88.6 108.9 249.5 383.6 401.8 439.5 200067.2 200000 20.0 1514.44 4515324 740508208 11999984 959598074 86917714229.0 174459709228.0 241204875964.0 228720996.0 172193.0 1004606.0 316994.0 0.0 855556.0 892410
1 linux_tuned 350 0x1700 55 85.8 106.9 248.7 381.9 400.7 438.5 200162.2 200000 20.0 1518.4 4521527 740975196 12006281 959191580 87025753274.0 172556894531.0 236906310509.0 223709555.0 178829.0 1018503.0 317291.0 0.0 854204.0 892662
1 linux_tuned 350 0x1700 135 98.0 121.5 259.3 388.0 410.9 453.2 400322.4 400000 20.0 1657.12 8470107 1443624929 23689772 1913609607 150461370997.0 263754975249.0 353808890936.0 411281796.0 237218.0 678891.0 243349.0 0.0 735276.0 893001
1 linux_tuned 350 0x1700 95 92.0 114.8 253.7 383.5 403.9 444.3 400162.0 400000 20.0 1683.39 8478361 1444517395 23706309 1921085554 152530934048.0 271362939904.0 357984514052.0 439357621.0 238546.0 964813.0 292151.0 0.0 736833.0 893036
1 linux_tuned 350 0x1700 75 90.7 114.5 252.7 381.7 402.7 444.3 399815.0 400000 20.0 1698.51 8479124 1444291643 23701311 1916503275 154091821464.0 271308478752.0 353263873259.0 458167394.0 479487.0 943759.0 288100.0 0.0 724336.0 893037
1 linux_tuned 350 0x1700 55 89.2 111.0 249.4 380.4 400.7 441.6 399916.0 400000 20.0 1708.06 8485480 1445165837 23715326 1921711021 154100440250.0 273986056739.0 353779346403.0 498208882.0 442684.0 954940.0 289164.0 0.0 717495.0 893053
1 linux_tuned 350 0x1700 135 109.4 135.0 269.6 393.7 420.8 471.4 600040.5 600000 20.0 1847.13 12791528 2172162106 35085218 2879512155 213846479096.0 363906486150.0 466781480190.0 758765589.0 217380.0 748299.0 285882.0 0.0 563175.0 893027
1 linux_tuned 350 0x1700 95 101.6 128.7 264.3 390.0 415.4 470.5 600009.1 600000 20.0 1855.03 12798780 2171545447 35124437 2870271297 215526329190.0 363423323733.0 468604723037.0 723682115.0 295220.0 991129.0 261945.0 0.0 499872.0 893010
1 linux_tuned 350 0x1700 75 116.8 143.3 276.9 398.4 427.1 479.7 600114.7 600000 20.0 1835.58 12782856 2170457272 35044059 2876141741 213027207671.0 362306624091.0 475225717764.0 717291550.0 147236.0 730667.0 261081.0 0.0 562301.0 893040
1 linux_tuned 350 0x1700 55 132.9 156.4 289.2 410.2 436.7 485.5 600128.9 600000 20.0 1799.42 12779802 2170424630 34970863 2878063945 208805711062.0 352417301485.0 464156967459.0 717285944.0 33806.0 400640.0 193707.0 0.0 551473.0 893023
1 linux_tuned 400 0x1700 135 90.9 113.0 274.4 426.9 447.5 485.4 199987.8 200000 20.0 1516.8 4489910 738845714 11984621 963696531 87128432947.0 169997260763.0 232081278909.0 227320751.0 171072.0 934000.0 314890.0 0.0 860355.0 781330
1 linux_tuned 400 0x1700 95 91.2 113.9 277.4 429.1 451.5 486.8 199977.0 200000 20.0 1513.02 4488481 738455470 11981047 959950031 86998878310.0 171131635326.0 235853605811.0 225177133.0 154755.0 954266.0 321136.0 0.0 856603.0 781038
1 linux_tuned 400 0x1700 75 88.8 111.5 273.3 426.5 446.6 484.2 200006.7 200000 20.0 1521.53 4492508 739552651 11983172 960285099 86923766610.0 166894187773.0 224595627838.0 221755438.0 251485.0 870266.0 313067.0 0.0 852561.0 781260
1 linux_tuned 400 0x1700 55 91.5 114.2 275.8 428.8 450.3 485.3 199933.0 200000 20.0 1507.75 4491362 738862620 11978779 957626709 86743944588.0 171299657263.0 234603715555.0 227315473.0 155628.0 899640.0 314959.0 0.0 863433.0 781284
1 linux_tuned 400 0x1700 135 100.6 127.0 284.3 429.6 456.0 500.0 399788.0 400000 20.0 1675.66 8470868 1442826957 23609683 1916966788 150885192663.0 265705923611.0 351199935893.0 437598766.0 137398.0 779535.0 275874.0 0.0 757125.0 781376
1 linux_tuned 400 0x1700 95 104.1 130.2 288.0 432.7 460.4 510.3 399734.5 400000 20.0 1658.61 8468222 1442552507 23595792 1916184825 150146128554.0 262524008361.0 352893850050.0 427650548.0 116692.0 737218.0 250872.0 0.0 735346.0 781369
1 linux_tuned 400 0x1700 75 97.3 120.4 278.9 426.7 448.4 488.7 400102.6 400000 20.0 1693.14 8489257 1445145901 23656773 1915128591 152272565429.0 265698249329.0 340676808843.0 479111455.0 356150.0 747185.0 298901.0 0.0 754816.0 781392
1 linux_tuned 400 0x1700 55 95.6 120.5 278.9 427.3 451.2 489.6 399935.7 400000 20.0 1691.67 8489417 1444478363 23645401 1918879105 152417580383.0 267012810960.0 346861282172.0 470415708.0 286293.0 864689.0 277978.0 0.0 731739.0 781409
1 linux_tuned 400 0x1700 135 86.0 110.3 263.7 405.5 432.7 478.6 599844.1 600000 20.0 1912.19 12956649 2182045232 35307405 2876725278 229625349833.0 392124617211.0 494575527544.0 801068379.0 1849676.0 1427617.0 156750.0 0.0 228600.0 781414
1 linux_tuned 400 0x1700 95 136.0 165.8 316.1 452.7 479.8 533.3 600171.5 600000 20.0 1801.02 12790448 2170017743 34842791 2869084301 209545712478.0 352857054683.0 459972705069.0 740997662.0 56679.0 415508.0 230930.0 0.0 587559.0 781408
1 linux_tuned 400 0x1700 75 125.3 155.0 308.1 444.4 475.8 531.1 599956.2 600000 20.0 1808.49 12792662 2171252325 34855985 2868371194 210778223961.0 346098018630.0 455130974428.0 678661689.0 121201.0 561279.0 224656.0 0.0 554811.0 781431
1 linux_tuned 400 0x1700 55 114.1 143.6 298.0 438.7 470.4 531.2 599994.7 600000 20.0 1834.11 12817491 2173570869 34949385 2873087511 212860940811.0 357931385825.0 464363664785.0 756760834.0 233988.0 604781.0 276284.0 0.0 569755.0 781392
1 linux_tuned 50 0x1900 135 47.2 49.7 68.4 92.8 96.4 105.6 200010.2 200000 20.01 1799.47 5212126 786100364 12082915 961380340 107307659808.0 223409422846.0 261103458805.0 267497620.0 2890789.0 3521658.0 50245.0 0.0 126731.0 5094243
1 linux_tuned 50 0x1900 95 47.3 49.8 68.1 92.7 96.3 105.8 199797.8 200000 20.0 1796.15 5200102 784526833 12069270 957620302 107247418664.0 222872003624.0 260616001169.0 266203008.0 2869039.0 3524195.0 50736.0 0.0 128759.0 5093301
1 linux_tuned 50 0x1900 75 47.4 49.8 68.6 92.7 96.4 105.5 200307.2 200000 20.0 1797.86 5198506 785615664 12100726 961683503 107542750970.0 223504026234.0 261101747486.0 267381031.0 2890410.0 3521314.0 51131.0 0.0 128281.0 5101023
1 linux_tuned 50 0x1900 55 47.8 50.3 68.6 93.0 96.6 105.9 200028.2 200000 20.0 1797.47 5186162 784425415 12082955 955855896 107386475542.0 223246263401.0 260795766978.0 267021870.0 2893853.0 3519117.0 50748.0 0.0 127737.0 5095756
1 linux_tuned 50 0x1900 135 50.3 53.7 75.4 96.0 101.7 111.6 400053.8 400000 20.0 2037.2 8520696 1446985556 24082168 1919890832 182405573818.0 370556398520.0 429855782829.0 474569062.0 5715610.0 2055115.0 2323.0 0.0 7308.0 6010602
1 linux_tuned 50 0x1900 95 50.2 53.7 75.2 96.0 101.8 111.4 400188.1 400000 20.0 2038.8 8522300 1448601429 24095129 1922579084 182192597899.0 369530748081.0 428671849593.0 466149453.0 5687904.0 2072169.0 2428.0 0.0 7569.0 6010028
1 linux_tuned 50 0x1900 75 50.5 53.9 75.5 96.3 102.1 111.9 400030.6 400000 20.0 2036.71 8523754 1447431058 24082369 1923379896 182101075017.0 369202967725.0 428292901518.0 467473700.0 5639403.0 2098031.0 2460.0 0.0 7438.0 6008926
1 linux_tuned 50 0x1900 55 50.9 54.5 75.9 96.4 102.2 112.0 400049.5 400000 20.0 2037.24 8522670 1446014973 24082685 1919111379 181978325876.0 369231856609.0 428346621118.0 467699104.0 5658632.0 2086186.0 2399.0 0.0 7559.0 6008749
0 linux_tuned 50 0x1900 135 55.2 59.3 82.0 105.1 112.9 135.0 599923.5 600000 20.0 2259.16 12658985 2161610770 36009321 2874483294 250240524917.0 519132600902.0 602194618343.0 984471295.0 6634067.0 446232.0 495.0 0.0 3880.0 6192360
1 linux_tuned 50 0x1900 135 54.8 58.8 80.9 104.2 111.7 134.7 599962.0 600000 20.0 2258.51 12652733 2161039166 36010502 2874392278 250254719617.0 515561929454.0 598052639867.0 940681302.0 6661280.0 466510.0 485.0 0.0 3847.0 6191938
2 linux_tuned 50 0x1900 135 54.8 59.0 81.4 105.1 113.1 135.5 600157.8 600000 20.0 2266.78 12664348 2164975754 36023454 2880592365 250049940814.0 520003607526.0 603204105559.0 999071734.0 6602057.0 448125.0 481.0 0.0 3510.0 6192311
3 linux_tuned 50 0x1900 135 55.3 59.3 81.8 105.0 113.0 136.4 599861.3 600000 20.0 2262.73 12658387 2162727251 36007292 2882040361 250001713931.0 518225043252.0 601142441822.0 978780753.0 6623364.0 456380.0 466.0 0.0 3603.0 6192842
4 linux_tuned 50 0x1900 135 54.3 58.3 80.7 103.9 111.0 131.9 599925.5 600000 20.0 2254.85 12652175 2163065568 36012432 2878540259 250305148244.0 511571809542.0 593424433935.0 887105149.0 6680625.0 489778.0 438.0 0.0 3653.0 6192529
0 linux_tuned 50 0x1900 95 55.2 59.4 82.2 105.1 113.2 137.3 600040.4 600000 20.0 2266.42 12660947 2161533721 36018063 2873971218 250040734258.0 518598388289.0 601574008251.0 982274942.0 6625448.0 452513.0 479.0 0.0 3789.0 6192633
1 linux_tuned 50 0x1900 95 54.8 58.9 81.2 104.6 112.3 134.6 600073.4 600000 20.0 2261.81 12657957 2161911505 36018282 2872127206 250419923330.0 516852335467.0 599560316140.0 954976796.0 6651282.0 463997.0 465.0 0.0 4267.0 6192756
2 linux_tuned 50 0x1900 95 54.7 58.8 81.3 104.5 112.1 133.7 599988.9 600000 20.0 2263.41 12658923 2162204974 36013818 2881223132 250175995137.0 517504437701.0 600305812093.0 965422449.0 6647209.0 454708.0 441.0 0.0 3827.0 6191930
3 linux_tuned 50 0x1900 95 54.9 59.0 81.7 105.3 113.3 137.4 600051.9 600000 20.0 2269.77 12658765 2162152375 36014992 2877037526 249693532827.0 521507533059.0 604951929324.0 1036489318.0 6537634.0 459305.0 443.0 0.0 3658.0 6192031
4 linux_tuned 50 0x1900 95 55.5 60.1 82.4 105.8 114.1 138.6 599914.0 600000 20.0 2271.1 12658153 2162768874 36008320 2880391345 249878683636.0 523616610752.0 607396719514.0 1053055667.0 6552656.0 437167.0 426.0 0.0 3585.0 6192698
0 linux_tuned 50 0x1900 75 55.1 59.3 81.7 105.0 113.0 138.3 599586.4 600000 20.0 2266.3 12650842 2161032835 35990471 2879482791 249945537448.0 519350866917.0 602450258650.0 991888940.0 6612011.0 454214.0 491.0 0.0 3729.0 6191997
1 linux_tuned 50 0x1900 75 54.9 59.0 81.5 104.6 112.2 134.0 599167.4 600000 20.0 2266.09 12638592 2158999592 35963770 2865670957 249827371001.0 518173568705.0 601081749462.0 982853885.0 6615779.0 459394.0 474.0 0.0 3725.0 6191718
2 linux_tuned 50 0x1900 75 55.3 59.6 81.7 104.8 112.7 135.7 599802.7 600000 20.0 2263.98 12655588 2163776658 36005131 2885070682 249917500897.0 517671645600.0 600499741096.0 974446537.0 6611717.0 463947.0 468.0 0.0 3503.0 6192138
3 linux_tuned 50 0x1900 75 54.7 58.8 81.3 104.8 112.4 133.3 599478.8 600000 20.01 2266.53 12648127 2159826515 35982314 2881175850 249637873291.0 519294181096.0 602381626960.0 1000273581.0 6590060.0 460106.0 437.0 0.0 3519.0 6192000
